ID,Hg,DL
42101,0.31,0
42102,0.34,0
42103,0.38,0
42104,0.58,0
42105,0.5,0
42120,1.6,0
42112,0.89,0
42116,1.12,0
42108,0.8,0
42118,1.39,0
42114,0.94,0
42110,0.87,0
42106,0.62,0
42119,1.55,0
42117,1.32,0
42115,1,0
42113,0.9,0
42111,0.89,0
42109,0.81,0
42107,0.69,0
42121,0.87,0
42122,1,0
42123,0.21,0
42124,0.21,0
42125,0.41,0
42126,0.079,0
42127,0.1,0
42128,0.097,0
42130,0.38,0
42129,0.25,0
42131,0.034,0
42132,0.055,0
42133,0.26,0
42134,0.11,0
42136,0.28,0
42137,0.33,0
42135,0.15,0
42138,0.18,0
42140,0.6,0
42139,0.34,0
42141,0.17,0
42146,1,0
42142,0.27,0
42148,1.8,0
42144,0.48,0
42147,1.2,0
42145,0.72,0
42143,0.33,0
42149,0.2,0
42150,0.43,0
42152,0.65,0
42154,1,0
42151,0.56,0
42153,0.73,0
42156,0.24,0
42155,0.16,0
42157,0.087,0
42159,0.2,0
42158,0.1,0
42160,0.54,0
42162,0.64,0
42163,0.68,0
42161,0.54,0
42164,0.16,0
42167,0.88,0
42169,1.4,0
42165,0.45,0
42168,0.88,0
42166,0.71,0
42170,0.24,0
42171,0.24,0
42172,0.25,0
42176,0.39,0
42178,0.7,0
42174,0.31,0
42179,1.22,0
42177,0.43,0
42175,0.33,0
42173,0.25,0
42180,0.16,0
42182,0.41,0
42183,0.66,0
42181,0.41,0
42184,0.039,0
42186,0.048,0
42187,0.1,0
42185,0.047,0
42189,0.06,0
42190,0.11,0
42191,0.6,0
42192,0.38,0
42194,0.52,0
42195,1.8,0
42193,0.4,0
42196,0.16,0
42198,1.4,0
42197,1.1,0
42199,0.44,0
42201,0.4,0
42203,0.53,0
42204,0.83,0
42202,0.5,0
42200,0.4,0
42205,0.22,0
42210,0.76,0
42206,0.32,0
42208,0.52,0
42209,0.64,0
42207,0.41,0
42211,0.1,0
42212,0.24,0
42213,0.3,0
42214,0.34,0
42215,0.2,0
42216,0.28,0
42217,0.4,0
42218,0.07,0
42219,0.26,0
42220,0.15,0
42221,0.062,0
42223,0.3,0
42222,0.28,0
42224,0.09,0
42225,0.12,0
42226,0.13,0
42227,0.31,0
42228,0.28,0
42231,0.13,0
42235,0.4,0
42233,0.21,0
42229,0.12,0
42236,0.42,0
42234,0.28,0
42232,0.14,0
42230,0.12,0
42239,0.24,0
42241,0.55,0
42237,0.21,0
42240,0.3,0
42238,0.21,0
42245,0.28,0
42247,0.31,0
42243,0.25,0
42246,0.31,0
42244,0.26,0
42242,0.23,0
42251,0.13,0
42255,0.28,0
42253,0.17,0
42249,0.12,0
42254,0.2,0
42252,0.14,0
42250,0.13,0
42248,0.07,0
42256,0.04,0
42257,0.08,0
42258,0.26,0
42259,0.05,0
42260,0.04,0
42268,0.32,0
42263,0.28,0
42266,0.29,0
42261,0.18,0
42267,0.29,0
42264,0.28,0
42262,0.24,0
42265,0.29,0
42269,0.032,0
42276,0.63,0
42274,0.38,0
42270,0.16,0
42275,0.45,0
42273,0.32,0
42271,0.18,0
42272,0.28,0
42277,0.12,0
42278,0.079,0
42279,0.27,0
42282,0.79,0
42281,0.17,0
42280,0.028,0
42283,0.13,0
42284,0.22,0
42285,0.049729,1
42286,0.033,0
42287,0.066,0
42288,0.18,0
42289,0.29,0
42290,0.053,0
42291,0.041,0
42292,0.16,0
42293,0.092,0
42295,0.19,0
42296,0.45,0
42294,0.082,0
42297,0.12,0
42298,0.19,0
42300,0.15,0
42301,0.3,0
42299,0.095,0
42302,0.11,0
42305,0.17,0
42306,0.18,0
42304,0.16,0
42309,0.021,0
42310,0.052,0
42312,0.1,0
42311,0.071,0
42313,0.21,0
42314,0.08,0
42315,0.22,0
42316,0.24,0
42318,0.1,0
42319,0.19,0
42317,0.07,0
42320,0.063,0
42321,0.024,0
42322,0.27,0
42324,0.23,0
42325,0.24,0
42323,0.23,0
42326,0.061,0
42327,0.045,0
42328,0.077,0
42329,0.13,0
42332,0.64,0
42334,0.94,0
42330,0.2,0
42333,0.79,0
42331,0.4,0
42337,0.86,0
42335,0.24,0
42336,0.46,0
42340,0.62,0
42338,0.2,0
42339,0.27,0
42341,0.040767,1
42342,0.036,0
42343,0.16,0
42344,0.16,0
42345,0.24,0
42346,0.058,0
42348,0.25,0
42349,1.1,0
42347,0.18,0
42350,0.15,0
42351,0.14,0
42352,0.2,0
42354,0.18,0
42356,0.38,0
42355,0.22,0
42353,0.11,0
42358,0.15,0
42357,0.14,0
42359,0.14,0
42361,0.093,0
42362,0.094,0
42360,0.075,0
42366,0.21,0
42364,0.19,0
42367,0.24,0
42365,0.2,0
42363,0.15,0
42368,0.06,0
42370,0.33,0
42369,0.22,0
42372,0.15,0
42371,0.12,0
42375,0.68,0
42373,0.49,0
42374,0.66,0
42376,0.28,0
42383,1.33,0
42379,0.43,0
42381,0.54,0
42377,0.21,0
42384,1.68,0
42382,0.89,0
42380,0.44,0
42378,0.4,0
42385,0.12,0
42386,0.1,0
42387,0.1,0
42389,0.16,0
42390,0.58,0
42391,0.25,0
42392,1.1,0
42393,0.08,0
42394,0.13,0
42395,0.1,0
42396,0.18,0
42397,0.13,0
42398,0.13,0
42399,0.7,0
42400,0.28,0
42401,0.32,0
42402,0.7,0
42406,0.13,0
42410,0.17,0
42412,0.2,0
42408,0.15,0
42404,0.11,0
42413,0.42,0
42411,0.17,0
42409,0.16,0
42407,0.14,0
42405,0.13,0
42403,0.094,0
42414,0.046,0
42418,0.13,0
42422,0.26,0
42425,0.35,0
42424,0.32,0
42420,0.23,0
42416,0.097,0
42423,0.32,0
42421,0.25,0
42419,0.14,0
42417,0.11,0
42415,0.08,0
42426,0.018,0
42427,0.145,0
42428,0.087,0
42429,0.14,0
42430,0.064,0
42431,0.078,0
42433,0.46,0
42432,0.1,0
42434,0.05,0
42435,0.05,0
42436,0.052,0
42450,0.264,0
42443,0.107,0
42454,0.326,0
42446,0.121,0
42439,0.09,0
42456,0.402,0
42452,0.318,0
42448,0.122,0
42445,0.112,0
42441,0.103,0
42437,0.084,0
42458,0.77,0
42455,0.379,0
42453,0.32,0
42451,0.304,0
42449,0.159,0
42447,0.121,0
42457,0.669,0
42444,0.108,0
42442,0.105,0
42440,0.101,0
42438,0.09,0
42459,0.026,0
42462,0.47,0
42460,0.21,0
42461,0.39,0
42463,0.076,0
42465,0.57,0
42466,0.63,0
42464,0.12,0
42467,0.037,0
42468,0.046,0
42469,0.014,0
42470,0.11,0
42472,0.53,0
42471,0.13,0
42474,0.28,0
42475,0.31,0
42473,0.22,0
42476,0.24,0
42477,0.19,0
42479,0.21,0
42480,0.23,0
42478,0.2,0
42482,0.26,0
42484,0.61,0
42483,0.27,0
42481,0.18,0
42485,0.086,0
42489,0.256,0
42491,0.342,0
42487,0.178,0
42490,0.311,0
42488,0.231,0
42486,0.175,0
42492,0.291,0
42493,0.131,0
42499,0.419,0
42495,0.269,0
42497,0.275,0
42498,0.309,0
42496,0.272,0
42494,0.261,0
42500,0.22,0
42502,0.6,0
42501,0.54,0
42503,0.32,0
42504,0.2,0
42506,0.63,0
42505,0.52,0
42508,0.058,0
42509,0.07,0
42511,0.32,0
42513,0.45,0
42514,0.51,0
42512,0.32,0
42510,0.26,0
42515,0.078,0
42517,0.28,0
42518,0.61,0
42516,0.16,0
42520,0.42,0
42519,0.26,0
42521,0.32,0
42522,0.046,0
42523,0.17,0
42524,0.18,0
42526,0.77,0
42527,1.4,0
42525,0.33,0
42528,0.087,0
42530,0.139,0
42534,0.246,0
42536,0.397,0
42532,0.157,0
42537,0.47,0
42535,0.331,0
42533,0.191,0
42531,0.152,0
42529,0.102,0
42538,0.1,0
42542,0.69,0
42540,0.37,0
42541,0.51,0
42539,0.22,0
42547,0.27,0
42543,0.16,0
42545,0.2,0
42546,0.25,0
42544,0.17,0
42548,0.11,0
42553,0.54,0
42551,0.15,0
42549,0.12,0
42552,0.22,0
42550,0.13,0
42555,1.8,0
42554,1.6,0
42557,0.6,0
42556,0.6,0
42559,0.48,0
42558,0.38,0
42560,0.3,0
42561,0.017,0
42562,0.074,0
42566,0.14,0
42568,0.2,0
42564,0.049,0
42567,0.14,0
42565,0.12,0
42563,0.037,0
42569,0.033,0
42570,0.07,0
42572,0.22,0
42571,0.089,0
42573,0.31,0
42574,0.68,0
42582,0.11,0
42598,0.22,0
42590,0.14,0
42594,0.17,0
42586,0.12,0
42578,0.07,0
42596,0.19,0
42592,0.15,0
42588,0.13,0
42584,0.11,0
42580,0.09,0
42576,0.06,0
42597,0.22,0
42595,0.17,0
42593,0.16,0
42591,0.14,0
42589,0.13,0
42587,0.13,0
42585,0.11,0
42583,0.11,0
42581,0.11,0
42579,0.07,0
42577,0.07,0
42575,0.05,0
42606,0.08,0
42615,0.12,0
42599,0.044,0
42620,0.16,0
42611,0.1,0
42603,0.063,0
42618,0.14,0
42613,0.12,0
42608,0.095,0
42605,0.079,0
42601,0.057,0
42621,0.16,0
42622,0.16,0
42619,0.14,0
42616,0.13,0
42614,0.12,0
42612,0.11,0
42610,0.1,0
42607,0.086,0
42609,0.1,0
42604,0.068,0
42602,0.062,0
42600,0.055,0
42617,0.13,0
42624,0.017797,1
42627,0.0186,1
42626,0.0186,1
42623,0.017001,1
42625,0.017797,1
42631,0.02,0
42632,0.02,0
42630,0.019819,1
42629,0.018994,1
42628,0.015203,1
42635,0.339,0
42633,0.115,0
42634,0.336,0
42637,0.31,0
42638,0.57,0
42636,0.17,0
42641,0.53,0
42640,0.22,0
42639,0.18,0
42642,0.11,0
42648,0.56,0
42644,0.23,0
42650,0.65,0
42646,0.33,0
42649,0.56,0
42647,0.41,0
42645,0.29,0
42643,0.19,0
42651,0.15,0
42654,0.22,0
42653,0.17,0
42656,0.42,0
42657,0.57,0
42652,0.16,0
42658,0.71,0
42655,0.38,0
42659,0.18,0
42660,0.2,0
42661,0.03,0
42669,0.12,0
42665,0.041,0
42668,0.11,0
42667,0.1,0
42663,0.04,0
42670,0.13,0
42666,0.06,0
42664,0.04,0
42662,0.034,0
42671,0.055,0
42672,0.062136,1
42673,0.03,0
42674,0.072,0
42676,0.56,0
42678,1.6,0
42677,1.2,0
42675,0.34,0
42679,0.28,0
42681,0.5,0
42680,0.32,0
42682,0.18,0
42683,0.47,0
42684,0.16,0
42685,0.07,0
42686,0.09,0
42687,0.06,0
42690,0.03,0
42694,0.04,0
42692,0.04,0
42688,0.02,0
42693,0.04,0
42691,0.04,0
42689,0.03,0
42695,0.013,0
42696,0.042,0
42699,0.081,0
42697,0.038,0
42700,0.13,0
42698,0.075,0
42701,0.019,0
42706,0.15,0
42704,0.13,0
42707,0.18,0
42705,0.14,0
42703,0.12,0
42702,0.063,0
42708,0.64,0
42710,0.21,0
42711,0.45,0
42709,0.19,0
42712,0.076,0
42713,0.06,0
42731,0.526,0
42721,0.17,0
42717,0.073,0
42728,0.31,0
42725,0.24,0
42719,0.151,0
42715,0.064,0
42726,0.264,0
42723,0.22,0
42718,0.077,0
42716,0.071,0
42714,0.062,0
42729,0.314,0
42730,0.4,0
42727,0.27,0
42724,0.23,0
42722,0.18,0
42720,0.16,0
42741,0.05,0
42736,0.04,0
42739,0.04,0
42732,0.03,0
42734,0.03,0
42737,0.04,0
42738,0.04,0
42740,0.05,0
42735,0.03,0
42733,0.03,0
42764,0.55,0
42742,0.06,0
42746,0.09,0
42747,0.1,0
42751,0.14,0
42753,0.15,0
42765,0.56,0
42759,0.23,0
42761,0.32,0
42752,0.15,0
42757,0.17,0
42762,0.38,0
42756,0.17,0
42744,0.08,0
42754,0.16,0
42760,0.23,0
42755,0.17,0
42748,0.1,0
42743,0.08,0
42763,0.51,0
42745,0.08,0
42750,0.12,0
42758,0.21,0
42749,0.1,0
42766,0.12,0
42767,0.15,0
42768,0.095,0
42769,0.1,0
42772,0.067,0
42771,0.057,0
42770,0.046,0
42773,0.139,0
42775,0.093,0
42778,0.127,0
42774,0.077,0
42777,0.106,0
42776,0.095,0
42780,0.05,0
42779,0.039,0
42781,0.063,0
42783,1.033,0
42782,0.729,0
42785,0.32,0
42784,0.2,0
42786,0.28,0
42787,0.19,0
42788,0.75,0
42789,0.53,0
42790,0.3,0
42792,1.1,0
42791,0.5,0
42793,0.11,0
42794,0.48,0
42797,0.31,0
42796,0.22,0
42795,0.21,0
42804,1.4,0
42805,1.5,0
42803,1.3,0
42800,0.22,0
42799,0.21,0
42806,1.5,0
42802,0.83,0
42798,0.2,0
42801,0.74,0
42807,0.26,0
42808,0.51,0
42809,0.72,0
42810,0.085,0
42811,0.14,0
42812,0.16,0
42821,1.018,0
42813,0.33,0
42817,0.437,0
42820,0.685,0
42819,0.684,0
42816,0.394,0
42818,0.65,0
42814,0.35,0
42815,0.375,0
42822,0.25,0
42827,0.73,0
42831,1.06,0
42826,0.64,0
42824,0.4,0
42823,0.39,0
42825,0.48,0
42828,0.73,0
42830,0.79,0
42829,0.75,0
42832,0.12,0
42833,0.13,0
42834,0.1,0
42836,0.34,0
42835,0.11,0
42837,0.25,0
42839,0.21,0
42838,0.19,0
42842,0.31,0
42840,0.22,0
42841,0.27,0
42850,0.1,0
42852,0.15,0
42848,0.09,0
42847,0.08,0
42851,0.11,0
42849,0.09,0
42846,0.08,0
42844,0.06,0
42845,0.07,0
42843,0.06,0
42854,0.17,0
42853,0.1,0
42857,0.2,0
42855,0.07,0
42856,0.17,0
42858,0.12,0
42882,0.55,0
42881,0.42,0
42872,0.28,0
42878,0.32,0
42867,0.22,0
42863,0.2,0
42876,0.31,0
42879,0.32,0
42874,0.3,0
42862,0.18,0
42864,0.21,0
42861,0.17,0
42859,0.12,0
42880,0.42,0
42875,0.3,0
42871,0.26,0
42870,0.25,0
42877,0.31,0
42869,0.25,0
42873,0.28,0
42868,0.24,0
42866,0.22,0
42865,0.21,0
42860,0.14,0
42895,0.307,0
42883,0.03,0
42891,0.178,0
42884,0.05,0
42890,0.172,0
42894,0.242,0
42892,0.182,0
42893,0.218,0
42887,0.123,0
42889,0.171,0
42886,0.089,0
42885,0.082,0
42888,0.128,0
42900,0.09,0
42905,0.22,0
42902,0.1,0
42898,0.07,0
42897,0.06,0
42903,0.14,0
42904,0.18,0
42899,0.07,0
42896,0.06,0
42901,0.09,0
42906,0.028,0
42907,0.028,0
42908,0.22,0
42909,0.44,0
42910,0.088,0
42911,0.056,0
42913,0.41,0
42914,0.54,0
42912,0.19,0
42915,0.04,0
42916,0.05,0
42918,0.18,0
42920,0.57,0
42919,0.3,0
42917,0.12,0
42921,0.18,0
42922,0.056583,1
42925,0.039028,1
42923,0.014064,1
42924,0.027101,1
42926,0.062,0
42927,0.056,0
42928,0.12,0
42930,0.17,0
42929,0.12,0
42931,0.046,0
42932,0.049,0
42936,0.3,0
42934,0.19,0
42935,0.29,0
42933,0.18,0
42937,0.053,0
42939,0.6,0
42940,0.72,0
42938,0.57,0
42941,0.06,0
42943,0.33,0
42942,0.11,0
42945,0.27,0
42944,0.09,0
42946,0.12,0
42947,0.1,0
42948,0.19,0
42949,0.32,0
42952,0.67,0
42951,0.6,0
42950,0.18,0
42955,0.2,0
42953,0.095756,1
42954,0.12,0
42956,0.35,0
42957,0.38,0
42958,0.058,0
42959,0.25,0
42960,0.26,0
42961,0.13,0
42963,0.31,0
42962,0.18,0
42964,0.05,0
42965,0.42,0
42969,0.25,0
42971,0.26,0
42966,0.16,0
42968,0.25,0
42970,0.26,0
42967,0.2,0
42973,0.62,0
42972,0.39,0
42975,0.1,0
42977,0.48,0
42978,0.71,0
42976,0.3,0
42979,0.069,0
42984,0.86,0
42980,0.23,0
42981,0.25,0
42982,0.76,0
42983,0.83,0
42985,0.18,0
42986,0.31,0
42987,0.8,0
42989,1,0
42988,0.25,0
42990,0.12,0
42994,0.35,0
42993,0.34,0
42995,0.4,0
42991,0.22,0
42992,0.31,0
42996,0.47,0
42999,0.28,0
42998,0.25,0
42997,0.16,0
43002,0.16,0
43000,0.083,0
43003,0.17,0
43001,0.094,0
43007,0.38,0
43004,0.15,0
43008,0.61,0
43005,0.32,0
43006,0.32,0
43013,0.21,0
43017,0.34,0
43010,0.17,0
43016,0.31,0
43009,0.11,0
43015,0.3,0
43014,0.27,0
43012,0.21,0
43018,0.36,0
43011,0.18,0
43019,0.07,0
43020,0.17,0
43022,0.21,0
43021,0.18,0
43023,0.55,0
43024,0.28,0
43025,0.36,0
43026,0.04,0
43028,0.22,0
43029,0.33,0
43027,0.19,0
43032,0.32,0
43030,0.26,0
43033,0.38,0
43031,0.28,0
43034,0.041,0
43036,0.25,0
43035,0.22,0
43037,0.09,0
43041,0.3,0
43040,0.3,0
43039,0.28,0
43043,0.37,0
43042,0.34,0
43038,0.21,0
43044,0.15,0
43045,0.035,0
43046,0.052,0
43047,0.252,0
43048,0.12,0
43049,0.36,0
43051,0.094,0
43050,0.088,0
43052,0.39,0
43053,0.099,0
43054,0.053,0
43058,0.151,0
43057,0.147,0
43056,0.074,0
43059,0.27,0
43055,0.07,0
43060,0.024,0
43067,0.151,0
43066,0.129,0
43064,0.108,0
43062,0.062,0
43065,0.109,0
43063,0.081,0
43061,0.059,0
43068,0.06,0
43069,0.16,0
43070,0.48,0
43071,0.63,0
43072,0.77,0
43073,0.11,0
43075,0.34,0
43074,0.21,0
43078,0.59,0
43076,0.4,0
43077,0.53,0
43079,0.13,0
43080,0.17,0
43083,1.1,0
43081,0.28,0
43082,0.78,0
43092,0.373,0
43089,0.216,0
43086,0.154,0
43093,0.476,0
43085,0.134,0
43087,0.158,0
43088,0.169,0
43090,0.289,0
43091,0.296,0
43084,0.11,0
43094,0.074,0
43097,0.369,0
43098,0.801,0
43095,0.1,0
43096,0.366,0
43100,0.126,0
43109,0.248,0
43113,0.283,0
43106,0.228,0
43115,0.331,0
43111,0.272,0
43108,0.243,0
43104,0.227,0
43101,0.186,0
43117,0.385,0
43114,0.324,0
43112,0.275,0
43110,0.254,0
43116,0.353,0
43107,0.235,0
43105,0.227,0
43103,0.205,0
43099,0.114,0
43102,0.201,0
43118,0.039,0
43119,0.039,0
43122,0.76,0
43120,0.25,0
43121,0.54,0
43123,0.34,0
43125,0.84,0
43124,0.64,0
43126,0.34,0
43127,0.25,0
43131,0.98,0
43129,0.39,0
43128,0.37,0
43130,0.44,0
43132,0.11,0
43134,0.37,0
43133,0.33,0
43135,0.52,0
43136,0.083,0
43137,0.17,0
43141,0.35,0
43139,0.28,0
43138,0.098,0
43140,0.31,0
43142,0.047,0
43145,0.28,0
43144,0.22,0
43143,0.12,0
43146,0.07,0
43147,0.07,0
43149,0.36,0
43148,0.18,0
43150,0.098,0
43151,0.18,0
43153,0.45,0
43152,0.24,0
43154,0.28,0
43170,2.3,0
43168,1,0
43164,0.61,0
43158,0.39,0
43167,0.74,0
43162,0.48,0
43160,0.42,0
43156,0.38,0
43169,1.3,0
43165,0.66,0
43163,0.58,0
43166,0.69,0
43161,0.43,0
43159,0.4,0
43157,0.39,0
43155,0.32,0
43172,0.179,0
43175,0.276,0
43177,0.297,0
43173,0.224,0
43178,0.307,0
43179,0.31,0
43176,0.288,0
43174,0.24,0
43180,1.092,0
43171,0.097,0
43184,0.69,0
43182,0.51,0
43185,0.75,0
43183,0.56,0
43181,0.46,0
43187,0.21,0
43186,0.12,0
43189,0.26,0
43190,0.41,0
43193,0.73,0
43191,0.21,0
43192,0.32,0
43194,0.17,0
43198,0.29,0
43196,0.24,0
43199,0.52,0
43197,0.28,0
43195,0.21,0
43200,0.076,0
43203,0.19,0
43202,0.16,0
43205,0.775,0
43204,0.69,0
43201,0.15,0
43206,0.16,0
43207,0.17,0
43209,0.2,0
43208,0.18,0
43211,0.31,0
43210,0.24,0
43212,0.08,0
43217,1.03,0
43215,0.2,0
43213,0.15,0
43216,0.36,0
43214,0.17,0
43219,0.39,0
43218,0.31,0
43220,0.46,0
43221,0.54,0
43222,0.4,0
43223,0.22,0
43224,0.11,0
43226,0.58,0
43227,0.7,0
43225,0.25,0
43229,0.373,0
43228,0.317,0
43230,0.456,0
43231,0.692,0
43240,0.48,0
43233,0.244,0
43235,0.262,0
43242,1.102,0
43238,0.302,0
43236,0.265,0
43234,0.256,0
43232,0.237,0
43241,1.052,0
43239,0.311,0
43237,0.284,0
43244,0.088,0
43245,0.16,0
43243,0.051,0
43248,0.52,0
43246,0.31,0
43247,0.45,0
43250,0.35,0
43249,0.18,0
43251,0.056,0
43252,0.14,0
43256,1.2,0
43254,0.27,0
43255,0.55,0
43253,0.2,0
43257,0.111,0
43258,0.102,0
43265,0.278,0
43263,0.234,0
43259,0.117,0
43266,0.47,0
43261,0.213,0
43262,0.233,0
43264,0.244,0
43260,0.134,0
43267,0.046,0
43271,0.069,0
43269,0.058,0
43273,0.091,0
43270,0.069,0
43268,0.05,0
43274,0.1,0
43275,0.11,0
43272,0.09,0
43276,0.13,0
43277,0.05,0
43287,0.096,0
43279,0.06,0
43284,0.083,0
43285,0.084,0
43282,0.08,0
43286,0.085,0
43283,0.081,0
43281,0.08,0
43280,0.07,0
43278,0.058,0
43288,0.14,0
43290,0.09,0
43289,0.046,0
43291,0.15,0
43292,0.17,0
43293,0.12,0
43294,0.14,0
43295,0.21,0
43304,0.62,0
43296,0.09,0
43302,0.56,0
43298,0.48,0
43305,0.64,0
43303,0.6,0
43301,0.55,0
43299,0.5,0
43297,0.1,0
43300,0.5,0
43306,0.06,0
43307,0.09,0
43311,0.32,0
43309,0.17,0
43310,0.3,0
43308,0.12,0
43312,0.43,0
43313,0.14,0
43317,0.34,0
43315,0.22,0
43316,0.24,0
43314,0.19,0
43318,0.1,0
43324,0.14,0
43328,0.35,0
43320,0.13,0
43330,0.4,0
43326,0.15,0
43322,0.13,0
43329,0.37,0
43327,0.17,0
43325,0.15,0
43323,0.13,0
43321,0.13,0
43319,0.12,0
43332,0.18,0
43336,0.45,0
43338,0.46,0
43334,0.25,0
43339,0.6,0
43337,0.45,0
43335,0.35,0
43333,0.2,0
43331,0.17,0
43340,0.18,0
43345,0.22,0
43341,0.17,0
43346,0.27,0
43343,0.22,0
43347,0.28,0
43344,0.22,0
43342,0.22,0
43353,0.2,0
43355,0.23,0
43351,0.17,0
43354,0.21,0
43352,0.18,0
43350,0.16,0
43348,0.06,0
43349,0.15,0
43356,0.18,0
43357,0.04,0
43359,0.24,0
43358,0.06,0
43360,0.25,0
43361,0.27,0
43362,0.1,0
43364,0.37,0
43363,0.26,0
43365,0.084,0
43366,0.2,0
43368,0.41,0
43367,0.26,0
43372,0.093,0
43379,0.21,0
43383,0.25,0
43376,0.197,0
43385,0.286,0
43381,0.222,0
43378,0.203,0
43374,0.157,0
43370,0.084,0
43389,0.4,0
43386,0.297,0
43384,0.252,0
43382,0.222,0
43380,0.221,0
43388,0.396,0
43377,0.201,0
43375,0.192,0
43373,0.108,0
43371,0.086,0
43369,0.081,0
43387,0.3,0
43391,0.13,0
43390,0.12,0
43392,0.16,0
43396,0.56,0
43394,0.23,0
43395,0.55,0
43393,0.19,0
43397,0.13,0
43398,0.058,0
43399,0.31,0
43401,0.41,0
43402,0.65,0
43400,0.34,0
43403,0.16,0
43404,0.24,0
43406,0.76,0
43407,0.77,0
43405,0.66,0
43408,0.05,0
43409,0.11,0
43410,0.23,0
43417,0.36,0
43413,0.3,0
43419,0.45,0
43415,0.34,0
43411,0.13,0
43420,0.56,0
43418,0.37,0
43416,0.34,0
43414,0.31,0
43412,0.27,0
43421,0.33,0
43424,0.66,0
43427,0.77,0
43430,1.3,0
43425,0.75,0
43422,0.55,0
43431,1.6,0
43429,1.2,0
43428,1.1,0
43426,0.77,0
43423,0.58,0
43434,0.078,0
43433,0.026,0
43432,0.023,0
43435,0.048,0
43436,0.4,0
43443,1.42,0
43439,0.56,0
43441,0.93,0
43437,0.45,0
43444,1.61,0
43442,1.18,0
43440,0.9,0
43438,0.53,0
43445,0.14,0
43448,0.42,0
43453,2.32,0
43450,1.26,0
43446,0.41,0
43452,2.21,0
43451,1.38,0
43449,1.17,0
43447,0.42,0
43455,0.23,0
43456,0.034,0
43457,0.12,0
43458,0.23,0
43459,0.109,0
43460,0.277,0
43465,0.776,0
43464,0.644,0
43461,0.348,0
43466,1.065,0
43462,0.366,0
43463,0.369,0
43467,1.796,0
43468,0.15,0
43471,0.53,0
43470,0.22,0
43469,0.16,0
43472,0.76,0
43473,0.13,0
43475,0.84,0
43474,0.23,0
43476,1,0
43477,0.21,0
43478,0.22,0
43479,0.27,0
43480,0.28,0
43481,0.34,0
43482,0.04,0
43484,0.05,0
43485,0.06,0
43486,0.07,0
43488,0.08,0
43489,0.09,0
43490,0.09,0
43492,0.1,0
43493,0.1,0
43494,0.12,0
43495,0.12,0
43496,0.13,0
43497,0.14,0
43498,0.15,0
43500,0.17,0
43501,0.21,0
43502,0.23,0
43503,0.31,0
43504,0.35,0
43505,0.38,0
43499,0.16,0
43491,0.1,0
43487,0.08,0
43483,0.05,0
43522,0.43,0
43506,0.15,0
43530,1.29,0
43514,0.28,0
43526,0.61,0
43518,0.33,0
43510,0.26,0
43528,0.65,0
43524,0.52,0
43520,0.39,0
43516,0.3,0
43512,0.27,0
43508,0.2,0
43529,0.87,0
43527,0.63,0
43525,0.54,0
43523,0.51,0
43521,0.42,0
43519,0.38,0
43517,0.32,0
43515,0.29,0
43513,0.28,0
43511,0.26,0
43509,0.24,0
43507,0.17,0
43544,0.18,0
43554,0.44,0
43534,0.1,0
43549,0.23,0
43539,0.16,0
43536,0.14,0
43551,0.25,0
43546,0.21,0
43542,0.17,0
43537,0.15,0
43531,0.08,0
43548,0.22,0
43555,0.5,0
43553,0.32,0
43550,0.23,0
43547,0.21,0
43545,0.19,0
43543,0.18,0
43541,0.17,0
43538,0.16,0
43535,0.1,0
43533,0.09,0
43532,0.09,0
43540,0.17,0
43552,0.3,0
43568,0.32,0
43564,0.28,0
43556,0.21,0
43558,0.24,0
43559,0.25,0
43560,0.26,0
43561,0.26,0
43562,0.27,0
43563,0.27,0
43565,0.31,0
43567,0.32,0
43569,0.33,0
43570,0.36,0
43573,0.38,0
43574,0.39,0
43575,0.42,0
43577,0.45,0
43578,0.52,0
43579,0.53,0
43576,0.42,0
43571,0.36,0
43566,0.32,0
43557,0.23,0
43572,0.38,0
43580,0.34,0
43581,0.43,0
43583,0.44,0
43582,0.39,0
43584,0.12,0
43585,0.17,0
43588,0.57,0
43589,0.6,0
43587,0.3,0
43586,0.3,0
43590,0.25,0
43593,0.49,0
43591,0.36,0
43592,0.44,0
43594,0.204,0
43598,0.291,0
43600,0.409,0
43596,0.28,0
43601,0.409,0
43599,0.295,0
43597,0.281,0
43595,0.269,0
43606,0.256,0
43610,0.6,0
43602,0.114,0
43608,0.439,0
43604,0.21,0
43611,0.614,0
43609,0.547,0
43607,0.398,0
43605,0.236,0
43603,0.122,0
43613,0.21,0
43614,0.34,0
43612,0.15,0
43616,0.17,0
43617,0.36,0
43615,0.17,0
43618,0.15,0
43619,0.02,0
43620,0.029,0
43621,0.038,0
43622,0.068,0
43626,0.31,0
43624,0.15,0
43625,0.25,0
43623,0.13,0
43628,0.39,0
43627,0.14,0
43629,0.069,0
43631,0.26,0
43632,0.36,0
43630,0.15,0
43634,0.33,0
43635,1.1,0
43637,0.24,0
43638,0.5,0
43636,0.15,0
43639,0.34,0
43649,1,0
43641,0.42,0
43645,0.6,0
43647,0.77,0
43643,0.49,0
43648,0.83,0
43646,0.65,0
43644,0.54,0
43642,0.44,0
43640,0.41,0
43650,0.18,0
43652,0.21,0
43653,0.06,0
43657,0.39,0
43661,0.67,0
43659,0.63,0
43655,0.35,0
43660,0.65,0
43658,0.58,0
43656,0.35,0
43654,0.11,0
43662,0.006043,1
43664,0.035,0
43663,0.018,0
43665,0.006224,1
