ID,Hg_predicted_LOO
41530,0.219021
41531,0.274597
41533,0.247932
41529,0.272702
41527,0.210074
41521,0.116601
41526,0.163709
41519,0.154343
41516,0.266899
41515,0.138863
41517,0.135943
41539,0.079842
41540,0.084079
41541,0.057084
41542,0.223302
41543,0.185405
41545,0.084351
41544,0.072524
41546,0.173917
41547,0.232089
41550,0.544744
41548,0.309461
41549,0.375205
41551,0.107952
41557,0.354482
41560,0.650656
41555,0.297088
41553,0.106788
41558,0.324597
41556,0.427109
41552,0.186941
41559,0.381911
41554,0.294908
41561,0.064353
41562,0.043953
41565,0.142336
41570,0.233199
41568,0.204523
41563,0.11098
41569,0.180143
41566,0.148159
41567,0.135793
41564,0.11983
41571,0.063421
41581,0.219398
41575,0.167782
41576,0.169606
41580,0.168394
41573,0.226986
41577,0.151962
41579,0.150516
41578,0.171043
41574,0.190465
41572,0.131048
41582,0.06268
41585,0.142561
41592,0.224854
41590,0.191614
41588,0.174707
41583,0.148349
41589,0.179778
41586,0.196327
41584,0.164222
41587,0.162983
41591,0.240359
41593,0.126671
41595,0.120941
41594,0.087845
41598,0.272211
41596,0.128503
41600,0.4097
41597,0.171954
41599,0.32774
41601,0.070467
41602,0.075757
41604,0.320222
41606,0.552353
41605,0.39141
41603,0.197323
41607,0.092049
41608,0.11046
41609,0.119021
41611,0.174522
41610,0.234452
41612,0.070483
41615,0.1542
41617,0.236152
41613,0.137299
41618,0.262977
41616,0.181723
41614,0.095063
41619,0.059271
41620,0.042863
41621,0.024192
41623,0.122807
41622,0.06203
41624,0.107939
41625,0.037771
41626,0.025211
41627,0.191954
41628,0.089078
41632,0.260349
41630,0.164579
41633,0.311623
41631,0.184217
41629,0.127887
41634,0.083634
41636,0.205595
41638,0.307921
41635,0.166849
41640,0.37261
41637,0.242278
41639,0.483675
41641,0.132169
41642,0.181549
41644,0.241885
41645,0.393684
41643,0.197044
41646,0.070677
41648,0.223097
41649,0.223659
41647,0.243849
41650,0.099156
41652,0.124917
41655,0.117864
41654,0.113937
41656,0.12462
41653,0.128339
41651,0.10934
41657,0.115961
41658,0.089845
41659,0.147804
41660,0.189588
41663,0.319952
41661,0.247161
41662,0.285559
41665,0.380669
41666,0.54729
41664,0.313082
41667,0.134372
41676,0.333644
41668,0.252222
41672,0.314786
41673,0.426239
41670,0.314093
41677,0.357569
41674,0.344267
41675,0.370236
41671,0.44139
41669,0.300876
41678,0.106948
41686,0.770212
41687,0.445619
41682,0.463867
41689,0.421156
41684,0.44691
41680,0.43239
41688,0.64327
41685,0.464609
41683,0.470009
41681,0.47564
41679,0.481668
41691,0.083169
41692,0.28964
41693,0.400464
41696,0.141953
41697,0.075539
41698,0.176416
41699,0.282775
41700,0.442293
41701,0.079598
41703,0.066635
41702,0.044552
41704,0.100753
41706,0.160747
41707,0.21886
41705,0.131001
41708,0.049322
41709,0.126777
41710,0.19345
41711,0.371731
41712,0.141979
41716,0.332565
41718,0.397202
41714,0.20374
41717,0.475441
41715,0.290762
41713,0.147519
41719,0.262665
41721,0.394585
41723,0.619399
41720,0.328682
41722,0.491955
41724,0.134406
41725,0.221139
41729,0.271235
41727,0.246
41728,0.327952
41726,0.30838
41730,0.230803
41735,0.488801
41736,0.507553
41732,0.280755
41734,0.455017
41733,0.339152
41731,0.316836
41738,0.592747
41739,1.140797
41737,0.524455
41742,1.988919
41740,1.013673
41741,1.500848
41743,0.480709
41744,0.299272
41745,0.528572
41746,0.265727
41747,0.15717
41750,0.361847
41749,0.245983
41751,0.153783
41752,0.313076
41753,0.389938
41754,0.336547
41755,0.253088
41756,0.257125
41757,0.268331
41758,0.239068
41759,0.297094
41760,0.352924
41761,0.326488
41762,0.275576
41763,0.286892
41764,0.34971
41765,0.29114
41766,0.333902
41767,0.334978
41768,0.358293
41769,0.378019
41770,0.340027
41771,0.379838
41772,0.353549
41773,0.309317
41774,0.374319
41775,0.138176
41790,0.583136
41783,0.488114
41786,0.540539
41779,0.454993
41793,0.473129
41788,0.458338
41792,0.513751
41781,0.432416
41777,0.381706
41794,0.53319
41791,0.542596
41789,0.558127
41787,0.486773
41785,0.487088
41784,0.487585
41782,0.42559
41780,0.44288
41778,0.441564
41776,0.307625
41817,0.207588
41811,0.197937
41812,0.208622
41801,0.209962
41806,0.225866
41819,0.276023
41814,0.264767
41809,0.18784
41803,0.188569
41798,0.221254
41800,0.232337
41816,0.387276
41818,0.319973
41815,0.241117
41813,0.208441
41810,0.219742
41807,0.231492
41805,0.198617
41802,0.226395
41799,0.255508
41797,0.216206
41795,0.201055
41804,0.220547
41808,0.209228
41796,0.306327
41820,0.269566
41824,0.686649
41826,1.405945
41822,0.531149
41825,0.851901
41823,0.789185
41821,1.362545
41827,0.258373
41828,0.92822
41831,0.714059
41829,0.62259
41833,0.63386
41830,0.776317
41832,0.83804
41835,0.130931
41834,0.073854
41837,0.144526
41838,0.159068
41840,0.344983
41841,0.625113
41839,0.450118
41842,0.058263
41843,0.090966
41845,0.119921
41844,0.088279
41847,0.259939
41846,0.203711
41848,0.062807
41849,0.232795
41850,0.27787
41851,0.077379
41852,0.179749
41853,0.385819
41854,0.112572
41855,0.087553
41856,0.136977
41857,0.045906
41858,0.069804
41859,0.024313
41861,0.0597
41860,0.043205
41865,0.096412
41863,0.155847
41866,0.229685
41864,0.207974
41862,0.082194
41867,0.048069
41870,0.252119
41868,0.129047
41871,0.362609
41869,0.170359
41874,0.174106
41872,0.109801
41873,0.125471
41875,0.275026
41876,0.242375
41878,0.281506
41877,0.258768
41883,0.22036
41881,0.327428
41884,0.181052
41882,0.215261
41880,0.228592
41885,0.158134
41886,0.173398
41887,0.157907
41889,0.141787
41890,0.139298
41888,0.137489
41892,0.341766
41896,0.347437
41894,0.337347
41895,0.408204
41893,0.350726
41891,0.323991
41897,0.148886
41898,0.090363
41899,0.120937
41901,0.061498
41900,0.09893
41902,0.106461
41903,0.107593
41904,0.258961
41905,0.116471
41907,0.134025
41906,0.098268
41909,0.559264
41908,0.344175
41914,1.471551
41913,1.634699
41912,2.011553
41910,1.505567
41911,1.236148
41915,2.008971
41917,1.283571
41920,0.918928
41922,1.479777
41918,1.19843
41921,1.289109
41919,1.144577
41916,0.90617
41924,0.143986
41926,0.134996
41925,0.176469
41923,0.161467
41927,0.067509
41928,0.158545
41930,0.213449
41931,0.384205
41929,0.227042
41939,0.803079
41947,1.148591
41951,1.760811
41943,0.853794
41935,0.746027
41953,1.314653
41949,1.218225
41945,0.81859
41941,1.113287
41937,0.868515
41933,0.764268
41954,1.814051
41952,1.714066
41950,0.980413
41948,0.876722
41946,1.044794
41944,1.132708
41942,0.758145
41940,1.229565
41938,0.814246
41936,0.968534
41934,0.757506
41932,0.871909
42001,0.724902
41993,0.753258
41955,0.571048
41956,0.571048
41958,0.570018
41959,0.617774
41985,0.780562
41960,0.592797
41963,0.624806
41961,0.64986
41981,0.818233
41964,0.608381
41965,0.616318
41966,0.567999
41968,0.69795
41969,0.697791
41970,0.706146
41972,0.566286
41973,0.582075
41974,0.731126
41975,0.801085
41976,0.977152
41977,0.783142
41978,1.312887
41980,0.721524
41982,0.60467
41983,0.703438
41986,0.771637
41987,0.907431
41988,0.710831
41990,0.906895
41991,0.685137
41992,0.824177
41994,0.915847
41995,0.878457
41996,0.676186
41998,0.859417
42000,0.961315
42002,1.206141
42003,1.094159
42005,1.164077
42006,1.184421
42007,1.123166
42004,1.418509
41999,1.068368
41989,0.983074
41984,0.790033
41979,0.818386
41971,0.671897
41967,0.536148
41962,0.576685
41957,0.610263
41997,0.770211
42008,0.606861
42009,0.310389
42011,0.89908
42013,1.540538
42012,1.236121
42010,0.711312
42015,0.996479
42016,1.439735
42014,0.601644
42019,0.327558
42017,0.271978
42018,0.441868
42020,0.331049
42021,0.426009
42023,1.077092
42025,1.670966
42024,1.302601
42022,0.720109
42026,0.701545
42027,0.264888
42028,0.629534
42029,0.635527
42030,0.473492
42031,0.618707
42032,0.624717
42033,0.491468
42035,0.835613
42036,0.936783
42037,0.955046
42039,1.041535
42040,1.26598
42041,1.287187
42043,1.00116
42044,1.481876
42045,1.01933
42046,1.198682
42047,1.489516
42049,1.575435
42048,1.17685
42051,2.343072
42052,2.402148
42050,1.864366
42042,0.953224
42038,1.193313
42034,0.59715
42060,0.986163
42070,1.465271
42061,1.024401
42075,2.295566
42066,1.181405
42055,0.616032
42072,1.166262
42068,1.845439
42063,1.264889
42058,0.824092
42053,0.611915
42073,1.546721
42074,2.364943
42071,1.002261
42069,0.937217
42067,1.455737
42064,0.938134
42062,1.244139
42059,0.460502
42056,0.591271
42054,0.485742
42057,0.924741
42065,1.161188
42079,0.603299
42083,0.710659
42085,1.294551
42081,0.599003
42077,0.554521
42084,1.336669
42082,0.691315
42080,0.791915
42078,0.748014
42076,0.754263
42091,0.729681
42095,1.236115
42087,0.56946
42093,0.79639
42089,0.808038
42094,1.151699
42092,0.921642
42090,0.742901
42088,0.753742
42086,0.631757
42099,1.086139
42097,0.495409
42100,1.560363
42098,0.853405
42096,0.345238
42101,0.317003
42102,0.242861
42103,0.355498
42104,0.433758
42105,0.395204
42120,1.68839
42112,1.018611
42116,0.954694
42108,0.726939
42118,1.158761
42114,0.873054
42110,1.075614
42106,0.662125
42119,1.701694
42117,1.668512
42115,1.406513
42113,1.169947
42111,0.86633
42109,1.356185
42107,0.857996
42121,1.167948
42122,0.744859
42123,0.28811
42124,0.204529
42125,0.297431
42126,0.069837
42127,0.082753
42128,0.15989
42130,0.220592
42129,0.193123
42131,0.040974
42132,0.107323
42133,0.17603
42134,0.078866
42136,0.264093
42137,0.42813
42135,0.182341
42138,0.233886
42140,0.377979
42139,0.386492
42141,0.163773
42146,0.953463
42142,0.329515
42148,1.103171
42144,0.57093
42147,0.739174
42145,0.654444
42143,0.394924
42149,0.229658
42150,0.420233
42152,0.584655
42154,1.177043
42151,0.717711
42153,0.877
42156,0.101768
42155,0.085222
42157,0.125627
42159,0.227561
42158,0.19914
42160,0.459303
42162,0.5584
42163,0.716329
42161,0.792063
42164,0.210806
42167,0.606094
42169,1.195215
42165,0.474093
42168,0.928344
42166,0.822439
42170,0.201273
42171,0.192856
42172,0.347416
42176,0.353514
42178,0.645849
42174,0.337032
42179,0.76539
42177,0.620686
42175,0.455702
42173,0.429948
42180,0.152422
42182,0.410261
42183,0.658821
42181,0.348477
42184,0.050942
42186,0.052088
42187,0.053117
42185,0.062675
42189,0.087642
42190,0.075386
42191,0.709957
42192,0.623647
42194,0.74169
42195,1.06964
42193,0.528551
42196,0.178407
42198,0.583223
42197,0.959023
42199,0.224962
42201,0.353366
42203,0.592009
42204,0.95708
42202,0.516481
42200,0.284411
42205,0.331542
42210,0.859152
42206,0.399293
42208,0.582439
42209,0.710197
42207,0.474364
42211,0.078114
42212,0.30667
42213,0.183441
42214,0.239113
42215,0.428552
42216,0.184796
42217,0.766843
42218,0.080946
42219,0.083201
42220,0.0894
42221,0.22256
42223,0.274714
42222,0.339399
42224,0.126539
42225,0.14332
42226,0.084677
42227,0.258799
42228,0.197449
42231,0.125226
42235,0.260994
42233,0.161216
42229,0.121995
42236,0.254706
42234,0.209246
42232,0.132239
42230,0.244066
42239,0.27966
42241,0.385502
42237,0.19281
42240,0.418186
42238,0.249282
42245,0.365228
42247,0.421203
42243,0.264161
42246,0.370933
42244,0.297642
42242,0.391787
42251,0.172359
42255,0.141006
42253,0.237133
42249,0.120147
42254,0.130135
42252,0.166355
42250,0.114029
42248,0.126966
42256,0.045444
42257,0.082073
42258,0.201625
42259,0.099864
42260,0.051848
42268,0.245681
42263,0.19566
42266,0.190822
42261,0.185255
42267,0.20777
42264,0.214365
42262,0.187689
42265,0.1759
42269,0.088067
42276,0.117126
42274,0.253283
42270,0.162207
42275,0.317848
42273,0.409601
42271,0.187129
42272,0.217512
42277,0.184168
42278,0.063434
42279,0.198842
42282,0.288749
42281,0.148155
42280,0.274111
42283,0.087153
42284,0.114119
42285,0.051894
42286,0.070683
42287,0.05533
42288,0.184546
42289,0.215454
42290,0.053675
42291,0.05822
42292,0.139658
42293,0.059653
42295,0.220574
42296,0.29054
42294,0.106856
42297,0.173406
42298,0.124917
42300,0.182497
42301,0.377666
42299,0.131079
42302,0.065497
42305,0.12521
42306,0.222019
42304,0.176036
42309,0.020736
42310,0.055037
42312,0.097363
42311,0.068563
42313,0.315631
42314,0.052978
42315,0.114174
42316,0.136107
42318,0.181869
42319,0.199902
42317,0.100058
42320,0.066464
42321,0.070871
42322,0.085135
42324,0.200793
42325,0.311945
42323,0.154409
42326,0.077385
42327,0.070418
42328,0.089828
42329,0.103943
42332,0.42416
42334,0.679368
42330,0.265362
42333,0.491841
42331,0.329115
42337,0.453173
42335,0.341589
42336,0.387649
42340,0.559073
42338,0.264774
42339,0.381145
42341,0.044529
42342,0.064769
42343,0.170688
42344,0.248684
42345,0.138729
42346,0.060559
42348,0.192146
42349,0.347658
42347,0.12375
42350,0.079447
42351,0.175127
42352,0.211046
42354,0.195984
42356,0.275487
42355,0.259887
42353,0.176443
42358,0.088629
42357,0.072047
42359,0.105721
42361,0.199875
42362,0.157851
42360,0.084598
42366,0.303975
42364,0.158503
42367,0.196606
42365,0.252216
42363,0.124394
42368,0.080072
42370,0.305147
42369,0.148623
42372,0.180404
42371,0.207653
42375,0.607784
42373,0.352167
42374,0.459204
42376,0.19551
42383,0.764807
42379,0.568835
42381,0.495833
42377,0.464252
42384,1.170876
42382,0.520921
42380,0.61203
42378,0.489844
42385,0.160953
42386,0.105948
42387,0.094383
42389,0.218539
42390,0.806589
42391,0.189365
42392,0.749496
42393,0.072358
42394,0.167005
42395,0.109883
42396,0.114405
42397,0.1261
42398,0.125275
42399,0.379772
42400,0.233608
42401,0.450619
42402,1.159441
42406,0.172763
42410,0.150779
42412,0.160649
42408,0.138865
42404,0.172913
42413,0.252407
42411,0.162737
42409,0.153135
42407,0.159995
42405,0.12352
42403,0.064075
42414,0.058376
42418,0.13753
42422,0.252293
42425,0.287181
42424,0.203779
42420,0.196263
42416,0.131658
42423,0.170655
42421,0.207599
42419,0.228844
42417,0.126556
42415,0.137244
42426,0.043852
42427,0.060848
42428,0.060869
42429,0.087717
42430,0.151784
42431,0.201223
42433,0.351405
42432,0.100608
42434,0.05162
42435,0.061335
42436,0.080494
42450,0.209566
42443,0.166462
42454,0.228938
42446,0.141799
42439,0.140027
42456,0.333499
42452,0.184279
42448,0.145082
42445,0.091544
42441,0.120055
42437,0.098274
42458,0.372578
42455,0.307761
42453,0.221362
42451,0.219863
42449,0.167531
42447,0.151871
42457,0.351707
42444,0.127729
42442,0.156104
42440,0.146102
42438,0.099475
42459,0.064245
42462,0.236444
42460,0.230427
42461,0.365707
42463,0.051396
42465,0.280475
42466,0.420515
42464,0.245345
42467,0.040333
42468,0.046121
42469,0.046097
42470,0.08652
42472,0.158468
42471,0.106468
42474,0.226727
42475,0.336871
42473,0.186715
42476,0.328025
42477,0.180754
42479,0.14233
42480,0.164637
42478,0.142045
42482,0.344525
42484,0.407658
42483,0.381166
42481,0.324389
42485,0.10182
42489,0.243434
42491,0.222552
42487,0.223279
42490,0.21725
42488,0.268183
42486,0.20665
42492,0.09007
42493,0.150775
42499,0.776939
42495,0.463134
42497,0.387002
42498,0.324674
42496,0.442338
42494,0.514895
42500,0.313799
42502,0.485923
42501,0.363532
42503,0.261971
42504,0.331061
42506,0.572919
42505,0.524438
42508,0.118174
42509,0.141257
42511,0.144457
42513,0.368013
42514,0.503406
42512,0.277075
42510,0.196275
42515,0.088902
42517,0.188439
42518,0.442332
42516,0.35455
42520,0.408003
42519,0.328679
42521,0.265795
42522,0.103099
42523,0.130335
42524,0.232159
42526,0.535339
42527,0.664739
42525,0.369494
42528,0.080029
42530,0.14538
42534,0.275968
42536,0.274211
42532,0.184434
42537,0.32077
42535,0.218383
42533,0.325445
42531,0.213311
42529,0.108351
42538,0.080868
42542,0.365941
42540,0.274824
42541,0.330382
42539,0.272462
42547,0.263701
42543,0.171109
42545,0.233987
42546,0.264839
42544,0.219597
42548,0.108548
42553,0.369902
42551,0.221091
42549,0.211087
42552,0.241956
42550,0.197744
42555,2.611371
42554,1.102749
42557,0.81652
42556,0.440825
42559,0.48657
42558,0.30101
42560,0.405803
42561,0.070689
42562,0.060462
42566,0.142764
42568,0.200574
42564,0.078776
42567,0.161214
42565,0.108208
42563,0.092983
42569,0.037622
42570,0.042396
42572,0.161614
42571,0.129232
42573,0.189204
42574,0.256373
42582,0.106371
42598,0.180375
42590,0.113573
42594,0.140008
42586,0.121753
42578,0.092876
42596,0.124307
42592,0.127034
42588,0.110215
42584,0.109157
42580,0.09919
42576,0.081272
42597,0.147596
42595,0.159068
42593,0.113995
42591,0.134548
42589,0.131774
42587,0.092479
42585,0.116213
42583,0.107762
42581,0.100182
42579,0.096925
42577,0.091538
42575,0.084151
42606,0.068413
42615,0.083495
42599,0.05653
42620,0.097411
42611,0.074561
42603,0.063625
42618,0.089041
42613,0.076905
42608,0.076809
42605,0.072292
42601,0.057903
42621,0.103859
42622,0.11703
42619,0.092648
42616,0.063178
42614,0.081284
42612,0.087652
42610,0.073695
42607,0.078269
42609,0.072832
42604,0.067769
42602,0.062803
42600,0.066331
42617,0.084698
42624,0.021131
42627,0.021734
42626,0.021734
42623,0.020534
42625,0.021131
42631,0.025746
42632,0.027035
42630,0.025966
42629,0.025326
42628,0.022216
42635,0.228084
42633,0.232081
42634,0.247925
42637,0.24327
42638,0.321538
42636,0.219211
42641,0.492954
42640,0.306238
42639,0.236495
42642,0.103112
42648,0.320357
42644,0.287899
42650,0.389323
42646,0.300653
42649,0.347993
42647,0.375749
42645,0.318425
42643,0.262216
42651,0.203789
42654,0.386408
42653,0.284235
42656,0.464931
42657,0.395592
42652,0.250511
42658,0.420608
42655,0.467562
42659,0.17471
42660,0.206052
42661,0.053547
42669,0.077837
42665,0.048072
42668,0.085894
42667,0.074757
42663,0.056132
42670,0.070093
42666,0.052642
42664,0.05882
42662,0.044861
42671,0.023183
42672,0.063014
42673,0.057492
42674,0.03172
42676,0.727621
42678,0.973464
42677,0.752332
42675,0.637784
42679,0.252977
42681,0.387951
42680,0.259499
42682,0.354381
42683,0.366711
42684,0.049683
42685,0.114766
42686,0.093281
42687,0.170346
42690,0.044398
42694,0.041419
42692,0.036695
42688,0.028046
42693,0.037468
42691,0.029271
42689,0.03602
42695,0.010557
42696,0.026185
42699,0.08727
42697,0.07393
42700,0.109561
42698,0.154142
42701,0.023273
42706,0.140346
42704,0.194841
42707,0.163028
42705,0.100322
42703,0.082692
42702,0.066656
42708,0.23747
42710,0.228097
42711,0.571518
42709,0.377948
42712,0.073373
42713,0.058367
42731,0.365696
42721,0.098237
42717,0.068781
42728,0.295849
42725,0.275139
42719,0.100209
42715,0.066511
42726,0.280633
42723,0.265237
42718,0.064716
42716,0.064931
42714,0.070576
42729,0.280843
42730,0.348294
42727,0.271653
42724,0.275616
42722,0.221212
42720,0.256784
42741,0.043823
42736,0.035698
42739,0.044129
42732,0.03693
42734,0.042577
42737,0.039364
42738,0.042199
42740,0.039092
42735,0.043546
42733,0.039717
42764,0.304366
42742,0.127293
42746,0.121355
42747,0.123875
42751,0.121171
42753,0.144704
42765,0.271158
42759,0.16787
42761,0.214866
42752,0.137097
42757,0.182629
42762,0.233318
42756,0.174331
42744,0.113167
42754,0.141364
42760,0.185957
42755,0.147227
42748,0.126808
42743,0.104786
42763,0.323191
42745,0.116015
42750,0.126107
42758,0.217642
42749,0.126808
42766,0.061841
42767,0.046922
42768,0.123931
42769,0.116473
42772,0.117243
42771,0.076818
42770,0.102467
42773,0.071082
42775,0.112079
42778,0.142177
42774,0.13183
42777,0.1408
42776,0.120468
42780,0.105379
42779,0.129068
42781,0.150482
42783,0.207783
42782,0.20235
42785,0.260336
42784,0.245889
42786,0.45545
42787,0.298467
42788,0.543452
42789,0.286815
42790,0.421106
42792,0.79211
42791,0.42365
42793,0.297997
42794,0.177567
42797,0.324522
42796,0.317054
42795,0.343488
42804,0.571294
42805,0.63133
42803,0.626461
42800,0.353714
42799,0.354771
42806,0.68544
42802,0.612189
42798,0.355882
42801,0.711555
42807,0.417024
42808,0.421488
42809,0.560392
42810,0.10044
42811,0.240407
42812,0.168809
42821,0.544469
42813,0.346055
42817,0.367705
42820,0.667461
42819,0.539205
42816,0.36202
42818,0.495977
42814,0.353041
42815,0.36707
42822,0.342519
42827,0.597363
42831,0.918049
42826,0.589579
42824,0.452886
42823,0.464364
42825,0.591807
42828,0.630624
42830,0.625112
42829,0.738729
42832,0.15875
42833,0.180733
42834,0.15621
42836,0.359561
42835,0.224691
42837,0.065111
42839,0.281139
42838,0.480495
42842,0.284031
42840,0.292988
42841,0.270742
42850,0.076821
42852,0.074611
42848,0.072342
42847,0.069628
42851,0.074618
42849,0.080854
42846,0.064751
42844,0.077932
42845,0.077078
42843,0.076195
42854,0.128554
42853,0.11109
42857,0.242621
42855,0.172069
42856,0.205277
42858,0.067986
42882,0.381726
42881,0.396801
42872,0.273919
42878,0.195992
42867,0.260532
42863,0.213308
42876,0.291643
42879,0.330877
42874,0.250668
42862,0.142189
42864,0.234991
42861,0.145122
42859,0.124501
42880,0.385829
42875,0.343661
42871,0.297859
42870,0.232509
42877,0.329362
42869,0.229358
42873,0.32661
42868,0.298386
42866,0.249154
42865,0.339268
42860,0.138864
42895,0.258977
42883,0.152577
42891,0.22095
42884,0.105677
42890,0.20002
42894,0.253843
42892,0.21977
42893,0.136243
42887,0.226101
42889,0.17135
42886,0.090023
42885,0.188755
42888,0.177585
42900,0.051371
42905,0.076713
42902,0.056861
42898,0.055891
42897,0.087303
42903,0.080723
42904,0.077068
42899,0.07082
42896,0.057526
42901,0.051371
42906,0.130272
42907,0.190976
42908,0.173639
42909,0.363773
42910,0.105835
42911,0.053188
42913,0.253847
42914,0.326237
42912,0.104388
42915,0.070539
42916,0.060844
42918,0.221431
42920,0.265288
42919,0.237064
42917,0.154654
42921,0.038445
42922,0.057919
42925,0.043165
42923,0.02273
42924,0.034129
42926,0.027909
42927,0.03227
42928,0.07173
42930,0.085524
42929,0.12078
42931,0.087807
42932,0.122302
42936,0.248146
42934,0.228789
42935,0.280808
42933,0.18185
42937,0.066345
42939,0.304811
42940,0.386256
42938,0.278401
42941,0.124442
42943,0.144179
42942,0.07863
42945,0.160105
42944,0.140038
42946,0.164103
42947,0.073021
42948,0.269074
42949,0.297999
42952,0.476645
42951,0.324522
42950,0.330927
42955,0.112262
42953,0.095815
42954,0.097459
42956,0.176643
42957,0.253513
42958,0.079066
42959,0.251225
42960,0.241808
42961,0.15595
42963,0.224358
42962,0.207318
42964,0.249418
42965,0.271599
42969,0.221728
42971,0.194757
42966,0.183307
42968,0.153981
42970,0.194757
42967,0.169298
42973,0.271035
42972,0.246067
42975,0.185853
42977,0.344329
42978,0.420845
42976,0.236305
42979,0.114035
42984,0.588726
42980,0.303439
42981,0.485517
42982,0.506696
42983,0.77627
42985,0.276564
42986,0.34975
42987,0.504642
42989,0.492027
42988,0.267149
42990,0.167025
42994,0.283555
42993,0.238773
42995,0.250261
42991,0.217203
42992,0.274276
42996,0.314234
42999,0.262645
42998,0.214885
42997,0.158039
43002,0.211717
43000,0.16327
43003,0.21776
43001,0.188224
43007,0.338736
43004,0.198508
43008,0.419574
43005,0.275637
43006,0.301505
43013,0.217571
43017,0.249874
43010,0.184223
43016,0.246505
43009,0.187472
43015,0.219703
43014,0.254606
43012,0.214162
43018,0.219788
43011,0.215143
43019,0.086304
43020,0.250146
43022,0.299298
43021,0.157339
43023,0.278961
43024,0.184581
43025,0.226517
43026,0.080962
43028,0.349423
43029,0.28491
43027,0.216708
43032,0.320733
43030,0.194803
43033,0.442532
43031,0.163636
43034,0.065287
43036,0.219111
43035,0.310493
43037,0.115609
43041,0.291312
43040,0.28573
43039,0.355402
43043,0.365991
43042,0.299059
43038,0.293518
43044,0.106932
43045,0.051077
43046,0.075545
43047,0.133145
43048,0.289174
43049,0.149534
43051,0.127664
43050,0.123984
43052,0.198421
43053,0.077616
43054,0.046731
43058,0.100477
43057,0.113697
43056,0.102958
43059,0.10105
43055,0.097307
43060,0.028935
43067,0.105022
43066,0.13927
43064,0.148315
43062,0.085977
43065,0.115855
43063,0.078523
43061,0.088041
43068,0.10102
43069,0.095266
43070,0.476033
43071,0.560007
43072,0.886775
43073,0.131953
43075,0.185968
43074,0.165772
43078,0.576602
43076,0.321789
43077,0.416655
43079,0.219665
43080,0.364091
43083,0.663773
43081,0.361715
43082,0.451968
43092,0.143765
43089,0.289332
43086,0.213497
43093,0.281072
43085,0.127459
43087,0.173146
43088,0.216506
43090,0.299269
43091,0.336318
43084,0.170654
43094,0.112486
43097,0.333571
43098,0.478593
43095,0.158974
43096,0.274553
43100,0.131072
43109,0.197794
43113,0.20519
43106,0.202799
43115,0.27537
43111,0.359711
43108,0.210875
43104,0.201406
43101,0.155997
43117,0.329443
43114,0.340209
43112,0.233188
43110,0.261354
43116,0.242563
43107,0.173183
43105,0.220266
43103,0.171472
43099,0.145936
43102,0.193896
43118,0.054993
43119,0.061121
43122,0.836386
43120,0.352433
43121,0.473178
43123,0.33273
43125,0.46431
43124,0.761164
43126,0.151307
43127,0.36481
43131,0.700587
43129,0.408799
43128,0.359464
43130,0.441765
43132,0.177242
43134,0.538715
43133,0.4453
43135,0.550549
43136,0.063995
43137,0.086317
43141,0.325373
43139,0.199475
43138,0.168947
43140,0.250433
43142,0.058528
43145,0.305268
43144,0.264907
43143,0.170607
43146,0.101275
43147,0.108968
43149,0.242137
43148,0.168252
43150,0.121618
43151,0.121839
43153,0.353424
43152,0.276922
43154,0.39908
43170,0.619218
43168,0.648572
43164,0.611553
43158,0.54553
43167,0.626688
43162,0.605539
43160,0.439688
43156,0.520672
43169,0.823476
43165,0.638791
43163,0.609706
43166,0.62188
43161,0.498666
43159,0.533621
43157,0.459114
43155,0.567362
43172,0.21854
43175,0.308001
43177,0.334784
43173,0.219668
43178,0.328627
43179,0.338143
43176,0.36369
43174,0.196743
43180,0.53863
43171,0.108246
43184,0.691658
43182,0.611301
43185,0.778192
43183,0.388173
43181,0.547132
43187,0.156566
43186,0.161033
43189,0.26931
43190,0.301185
43193,0.546268
43191,0.286585
43192,0.40149
43194,0.110615
43198,0.250614
43196,0.1831
43199,0.50045
43197,0.302579
43195,0.144475
43200,0.121064
43203,0.311908
43202,0.249502
43205,0.583213
43204,0.484962
43201,0.20327
43206,0.100176
43207,0.165016
43209,0.213853
43208,0.196873
43211,0.287346
43210,0.245868
43212,0.108099
43217,0.365478
43215,0.3159
43213,0.232531
43216,0.348352
43214,0.274884
43219,0.33601
43218,0.26401
43220,0.458481
43221,0.595727
43222,0.536859
43223,0.151596
43224,0.133429
43226,0.517027
43227,0.647625
43225,0.36175
43229,0.322985
43228,0.301781
43230,0.294022
43231,0.516354
43240,0.53345
43233,0.356347
43235,0.332319
43242,0.666443
43238,0.33259
43236,0.335709
43234,0.366474
43232,0.327376
43241,0.562707
43239,0.380381
43237,0.31958
43244,0.099401
43245,0.111926
43243,0.058651
43248,0.298921
43246,0.24969
43247,0.425152
43250,0.285062
43249,0.139364
43251,0.152824
43252,0.14524
43256,0.647622
43254,0.301379
43255,0.431419
43253,0.193567
43257,0.087373
43258,0.098283
43265,0.312141
43263,0.246563
43259,0.155342
43266,0.346354
43261,0.271855
43262,0.219834
43264,0.236706
43260,0.181753
43267,0.058846
43271,0.070905
43269,0.064194
43273,0.066163
43270,0.05568
43268,0.061874
43274,0.081671
43275,0.062904
43272,0.077995
43276,0.122646
43277,0.027134
43287,0.124593
43279,0.076377
43284,0.106601
43285,0.129676
43282,0.1377
43286,0.092701
43283,0.087209
43281,0.088197
43280,0.103368
43278,0.079209
43288,0.075268
43290,0.125111
